,Reaction_ID,forward,reverse
R_23CGMPtex,R_23CGMPtex,17980.916493935823,17980.91649393584
R_EX_tartr__D_e,R_EX_tartr__D_e,1381.3096796364796,1381.3096796365296
R_23CUMPtex,R_23CUMPtex,17980.916493935827,17980.91649393584
R_EX_dopa_e,R_EX_dopa_e,1381.3096796364807,1381.3096796365296
R_23DAPPAt2pp,R_23DAPPAt2pp,1381.309679636473,1381.3096796365364
R_23DAPPAtex,R_23DAPPAtex,17980.91649393583,17980.916493935838
R_23PDE2pp,R_23PDE2pp,88.81156224110828,88.81156224118199
R_23PDE4pp,R_23PDE4pp,88.81156224110832,88.81156224118203
R_EX_tartr__L_e,R_EX_tartr__L_e,1381.3096796364741,1381.3096796365342
R_EX_taur_e,R_EX_taur_e,1381.3096796364825,1381.3096796365273
R_EX_tcynt_e,R_EX_tcynt_e,1381.3096796364648,1381.3096796365442
R_23PDE7pp,R_23PDE7pp,88.81156224110832,88.81156224118203
R_23PDE9pp,R_23PDE9pp,88.81156224110717,88.81156224118318
R_EX_doxrbcn_e,R_EX_doxrbcn_e,1381.3096796364707,1381.309679636539
R_26DAHtex,R_26DAHtex,17980.916493935816,17980.916493935816
R_2AGPA120tipp,R_2AGPA120tipp,129.32644648111923,129.32644648072764
R_EX_thm_e,R_EX_thm_e,1381.3096796364814,1381.3096796365269
R_EX_thr__L_e,R_EX_thr__L_e,1381.3096796364973,1381.3096796365123
R_EX_dtmp_e,R_EX_dtmp_e,1381.3096796364798,1381.3096796365298
R_EX_thrp_e,R_EX_thrp_e,1381.3096796364798,1381.3096796365298
R_2AGPA140tipp,R_2AGPA140tipp,129.32644648111923,129.32644648072755
R_2AGPA141tipp,R_2AGPA141tipp,129.32644648113617,129.32644648071064
R_EX_thym_e,R_EX_thym_e,1381.3096796364944,1381.3096796365141
R_EX_dump_e,R_EX_dump_e,1381.309679636484,1381.309679636526
R_EX_thymd_e,R_EX_thymd_e,1381.3096796364696,1381.3096796365394
